,postcode,house_is,rooms_number,area,equipped_kitchen_has,open_fire,terrace,terrace_area,garden_area,facades_number
2523,1420,False,3.0,128.0,True,False,True,24.0,0.0,0.0
2524,1420,False,3.0,134.0,True,False,True,13.0,31.0,3.0
2525,1420,False,3.0,130.0,True,False,True,14.0,26.0,3.0
2526,1420,False,1.0,56.0,True,False,False,0.0,0.0,2.0
2527,1420,False,2.0,93.0,True,False,True,0.0,0.0,2.0
2528,1420,False,3.0,125.0,True,False,True,8.0,0.0,3.0
2529,1420,False,2.0,76.0,True,False,False,0.0,0.0,2.0
2530,1420,False,2.0,93.0,True,False,True,15.0,0.0,2.0
2531,1420,False,3.0,130.0,True,False,True,14.0,0.0,2.0
2532,1420,False,3.0,131.0,True,False,True,14.0,0.0,2.0
2533,1420,False,3.0,129.0,True,False,True,13.0,0.0,2.0
2534,1420,False,3.0,128.0,True,False,True,0.0,0.0,2.0
2535,1420,False,3.0,175.0,True,False,True,19.0,0.0,2.0
2536,1420,False,3.0,197.0,True,False,True,28.0,0.0,2.0
2537,1420,False,3.0,230.0,True,False,True,90.0,0.0,0.0
2538,1420,False,2.0,131.0,True,False,False,0.0,0.0,3.0
2539,1420,False,2.0,95.0,True,False,True,14.0,0.0,0.0
2540,1420,False,3.0,119.0,True,False,True,13.0,0.0,0.0
2541,1420,False,3.0,126.0,True,False,True,0.0,0.0,0.0
2542,1420,False,2.0,150.0,True,False,True,29.0,0.0,0.0
2543,1420,False,3.0,184.0,True,False,True,27.0,17800.0,0.0
2544,1420,False,3.0,185.0,True,False,True,22.0,8800.0,0.0
2545,1420,False,3.0,210.0,False,False,True,75.0,0.0,0.0
2546,1435,True,1.0,115.0,True,False,True,0.0,0.0,0.0
2547,1435,True,3.0,180.0,True,False,True,74.0,0.0,0.0
2548,1435,True,3.0,160.0,True,False,True,15.0,860.0,3.0
2549,1435,True,4.0,230.0,True,False,True,17.0,0.0,3.0
2550,1435,True,4.0,160.0,True,False,True,45.0,0.0,3.0
2551,1435,True,3.0,140.0,True,True,True,44.0,0.0,4.0
2552,1435,True,5.0,173.0,True,False,True,20.0,0.0,3.0
2553,1435,False,2.0,75.0,True,False,True,6.0,0.0,2.0
2554,1435,False,2.0,80.0,True,False,True,6.0,0.0,2.0
2555,1435,False,1.0,62.0,True,False,True,7.0,0.0,2.0
2556,1435,False,2.0,88.0,True,False,True,14.0,0.0,2.0
2557,1435,False,2.0,87.0,True,False,True,28.0,0.0,0.0
2558,1435,False,3.0,124.0,True,False,True,67.0,0.0,0.0
2559,1435,False,2.0,93.0,True,False,True,73.0,0.0,2.0
2560,1435,False,2.0,117.0,True,False,True,37.0,0.0,2.0
2561,1435,False,2.0,84.0,True,False,True,7.0,0.0,2.0
2562,1435,False,2.0,91.0,True,False,True,19.0,0.0,2.0
2563,1435,False,2.0,112.0,True,False,True,27.0,0.0,2.0
2564,1440,True,5.0,665.0,False,True,False,0.0,0.0,4.0
2565,1440,True,3.0,110.0,True,True,True,0.0,0.0,3.0
2566,1440,True,3.0,185.0,True,True,True,11.0,0.0,3.0
2567,1440,True,3.0,200.0,True,True,True,0.0,0.0,3.0
2568,1440,True,3.0,140.0,True,False,True,0.0,0.0,3.0
2569,1440,True,4.0,265.0,True,False,True,0.0,0.0,4.0
2570,1440,True,4.0,315.0,True,False,True,35.0,1352.0,4.0
2571,1440,True,2.0,115.0,True,False,True,0.0,0.0,3.0
2572,1440,True,3.0,165.0,True,False,True,32.0,0.0,3.0
2573,1440,True,1.0,70.0,True,False,False,0.0,0.0,3.0
2574,1440,True,2.0,145.0,True,False,True,0.0,0.0,3.0
2575,1440,True,4.0,260.0,True,False,True,0.0,0.0,4.0
2576,1440,False,2.0,90.0,True,False,True,4.0,0.0,2.0
2577,1440,False,2.0,107.0,True,False,True,14.0,0.0,2.0
2578,1470,True,6.0,250.0,True,False,True,80.0,0.0,0.0
2579,1470,True,6.0,479.0,True,False,True,0.0,4000.0,4.0
2580,1470,True,5.0,300.0,True,True,True,50.0,0.0,4.0
2581,1470,True,2.0,122.0,True,False,True,10.0,130.0,3.0
2582,1470,True,3.0,142.0,True,False,True,30.0,0.0,3.0
2583,1470,True,4.0,175.0,True,False,True,20.0,500.0,4.0
2584,1470,True,4.0,214.0,True,False,True,90.0,0.0,4.0
2585,1470,True,5.0,325.0,True,False,True,0.0,0.0,4.0
2586,1470,True,4.0,212.0,True,True,True,20.0,2116.0,3.0
2587,1470,True,4.0,180.0,True,False,True,12.0,0.0,4.0
2588,1470,True,3.0,151.0,True,False,True,0.0,0.0,3.0
2589,1470,False,1.0,65.0,True,False,True,7.0,0.0,2.0
2590,1470,False,1.0,50.0,False,False,True,8.0,0.0,2.0
2591,1470,False,3.0,114.0,True,False,True,24.0,0.0,0.0
2592,1480,True,6.0,500.0,True,False,True,80.0,1543.0,0.0
2593,1480,True,3.0,218.0,True,True,True,70.0,462.0,3.0
2594,1480,True,5.0,250.0,True,False,True,10.0,300.0,2.0
2595,1480,True,3.0,160.0,True,False,True,19.0,205.0,3.0
2596,1480,True,3.0,162.0,True,False,True,18.0,323.0,3.0
2597,1480,True,3.0,200.0,True,False,True,15.0,445.0,3.0
2598,1480,True,6.0,298.0,True,True,True,105.0,10000.0,3.0
2599,1480,True,4.0,350.0,True,False,False,0.0,0.0,3.0
2600,1480,True,4.0,187.0,True,False,True,12.0,300.0,3.0
2601,1480,True,4.0,198.0,True,False,True,11.0,386.0,3.0
2602,1480,True,4.0,225.0,True,False,True,10.0,445.0,3.0
2603,1480,True,3.0,134.0,True,True,True,35.0,40.0,3.0
2604,1480,True,3.0,224.0,True,False,True,40.0,0.0,0.0
2605,1480,True,2.0,110.0,True,False,True,9.0,0.0,3.0
2606,1480,True,4.0,315.0,True,False,True,35.0,1352.0,4.0
2607,1480,False,3.0,125.0,True,False,True,0.0,0.0,3.0
2608,1480,False,2.0,111.0,True,False,True,25.0,0.0,3.0
2609,1495,True,8.0,700.0,True,True,True,120.0,1400.0,4.0
2610,1495,True,4.0,237.0,True,True,True,20.0,1073.0,3.0
2611,1495,True,4.0,354.0,True,False,True,60.0,1300.0,4.0
2612,1495,True,4.0,240.0,True,False,True,40.0,250.0,4.0
2613,1495,True,5.0,245.0,True,False,True,65.0,1000.0,3.0
2614,1495,True,4.0,210.0,True,True,False,0.0,0.0,4.0
2615,1495,True,3.0,210.0,True,False,False,0.0,1000.0,4.0
2616,1495,True,4.0,180.0,True,False,True,25.0,40000.0,3.0
2617,1495,True,4.0,181.0,False,False,False,0.0,1200.0,3.0
2618,1495,True,5.0,300.0,True,False,True,0.0,0.0,3.0
2619,1495,True,5.0,450.0,True,True,False,0.0,0.0,4.0
2620,1495,True,3.0,147.0,True,False,True,10.0,480.0,3.0
2621,1495,True,4.0,203.0,True,False,True,10.0,10000.0,3.0
2622,1495,True,4.0,140.0,True,False,True,0.0,407.0,3.0
2623,1495,True,3.0,178.0,False,False,True,25.0,1000.0,3.0
2624,1495,True,5.0,210.0,True,False,True,0.0,1247.0,3.0
2625,1495,True,4.0,170.0,True,False,True,60.0,70.0,3.0
2626,1495,False,4.0,210.0,True,True,False,0.0,0.0,2.0
2627,1495,False,2.0,108.0,True,False,True,35.0,319.0,0.0
2628,1500,True,5.0,189.0,True,False,False,0.0,0.0,0.0
2629,1500,True,5.0,390.0,True,False,True,50.0,2100.0,4.0
2630,1500,True,3.0,248.0,True,False,True,0.0,0.0,3.0
2631,1500,True,7.0,578.0,True,True,True,20.0,2300.0,4.0
2632,1500,True,3.0,160.0,True,False,True,0.0,0.0,3.0
2633,1500,True,2.0,133.0,True,False,True,18.0,0.0,3.0
2634,1500,True,3.0,188.0,True,True,True,0.0,220.0,3.0
2635,1500,True,3.0,154.0,True,False,False,0.0,0.0,3.0
2636,1500,True,3.0,230.0,True,False,True,16.0,580.0,3.0
2637,1500,True,5.0,355.0,False,False,True,0.0,0.0,4.0
2638,1500,True,3.0,190.0,True,False,False,0.0,0.0,3.0
2639,1500,True,3.0,108.0,True,False,False,0.0,0.0,3.0
2640,1500,False,3.0,130.0,True,False,True,6.0,0.0,2.0
2641,1500,False,2.0,133.0,True,False,True,18.0,0.0,2.0
2642,1500,False,3.0,175.0,True,False,True,14.0,0.0,0.0
2643,1500,False,2.0,87.0,True,False,True,10.0,0.0,2.0
2644,1500,False,3.0,100.0,False,False,True,0.0,0.0,2.0
2645,1500,False,2.0,120.0,True,False,False,0.0,0.0,2.0
2646,1500,False,3.0,146.0,True,False,False,0.0,0.0,3.0
2647,1500,False,3.0,131.0,True,False,True,9.0,0.0,2.0
2648,1500,False,2.0,97.0,True,False,True,0.0,0.0,2.0
2649,1500,False,2.0,93.0,True,False,True,17.0,0.0,3.0
2650,1500,False,3.0,158.0,True,False,True,16.0,0.0,3.0
2651,1500,False,2.0,136.0,True,False,True,29.0,0.0,2.0
2652,1500,False,2.0,91.0,True,False,True,16.0,0.0,2.0
2653,1500,False,1.0,72.0,False,False,True,5.0,0.0,2.0
2654,1500,False,2.0,94.0,True,False,True,12.0,0.0,2.0
2655,1500,False,2.0,91.0,True,False,True,14.0,0.0,2.0
2656,1500,False,2.0,114.0,False,False,True,8.0,0.0,2.0
2657,1500,False,2.0,111.0,True,False,True,0.0,114.0,2.0
2658,1500,False,2.0,108.0,True,False,True,13.0,0.0,2.0
2659,1500,False,2.0,111.0,True,False,True,19.0,0.0,2.0
2660,1500,False,3.0,125.0,True,False,True,10.0,0.0,2.0
2661,1500,False,1.0,69.0,True,False,True,0.0,300.0,2.0
2662,1560,True,4.0,152.0,True,False,True,30.0,400.0,3.0
2663,1560,True,4.0,230.0,True,False,True,32.0,0.0,3.0
2664,1560,True,3.0,183.0,True,False,True,12.0,1500.0,3.0
2665,1560,True,4.0,420.0,True,True,False,0.0,0.0,3.0
2666,1560,True,4.0,185.0,False,False,True,0.0,500.0,4.0
2667,1560,True,3.0,165.0,True,False,True,0.0,0.0,3.0
2668,1560,True,3.0,180.0,True,False,True,20.0,90.0,4.0
2669,1560,True,3.0,140.0,True,False,True,40.0,300.0,3.0
2670,1560,True,4.0,215.0,True,False,True,36.0,600.0,3.0
2671,1560,True,5.0,320.0,True,False,True,36.0,2000.0,3.0
2672,1560,True,4.0,230.0,True,False,True,0.0,0.0,3.0
2673,1560,True,4.0,260.0,True,False,True,0.0,0.0,3.0
2674,1560,True,3.0,146.0,True,False,True,0.0,0.0,3.0
2675,1560,False,3.0,137.0,True,False,True,8.0,0.0,2.0
2676,1560,False,2.0,105.0,True,False,False,0.0,0.0,3.0
2677,1560,False,3.0,110.0,True,False,False,0.0,0.0,2.0
2678,1640,True,4.0,449.0,True,False,True,0.0,0.0,4.0
2679,1640,True,5.0,270.0,True,True,True,50.0,1000.0,4.0
2680,1640,True,5.0,480.0,True,False,True,80.0,0.0,4.0
2681,1640,True,5.0,320.0,True,False,True,0.0,0.0,4.0
2682,1640,True,6.0,490.0,True,True,True,90.0,4000.0,4.0
2683,1640,True,5.0,345.0,True,False,True,45.0,0.0,4.0
2684,1640,True,6.0,350.0,True,True,True,30.0,1250.0,4.0
2685,1640,True,4.0,200.0,True,False,True,25.0,500.0,4.0
2686,1640,True,7.0,700.0,True,True,True,80.0,4000.0,4.0
2687,1640,True,5.0,430.0,True,True,True,120.0,680.0,3.0
2688,1640,True,5.0,550.0,True,False,True,0.0,1900.0,3.0
2689,1640,True,5.0,450.0,True,False,True,70.0,2000.0,4.0
2690,1640,True,4.0,210.0,True,False,True,25.0,354.0,3.0
2691,1640,True,5.0,656.0,True,True,True,100.0,0.0,4.0
2692,1640,True,4.0,220.0,True,False,True,34.0,0.0,3.0
2693,1640,True,6.0,500.0,True,False,True,0.0,0.0,4.0
2694,1640,True,5.0,618.0,False,True,False,0.0,0.0,4.0
2695,1640,True,4.0,235.0,True,False,True,0.0,1000.0,4.0
2696,1640,True,4.0,255.0,True,False,True,0.0,0.0,3.0
2697,1640,True,6.0,1000.0,False,True,True,0.0,0.0,4.0
2698,1640,True,5.0,355.0,True,True,False,0.0,0.0,3.0
2699,1640,True,5.0,450.0,True,False,True,40.0,0.0,3.0
2700,1640,True,4.0,490.0,True,False,True,50.0,0.0,4.0
2701,1640,True,4.0,120.0,True,False,True,0.0,0.0,3.0
2702,1640,True,5.0,190.0,True,False,False,0.0,0.0,3.0
2703,1640,True,4.0,230.0,True,False,True,35.0,130.0,3.0
2704,1640,True,5.0,550.0,False,False,True,0.0,0.0,4.0
2705,1640,True,4.0,350.0,True,False,True,50.0,1900.0,4.0
2706,1640,True,6.0,450.0,False,False,True,0.0,0.0,4.0
2707,1640,True,4.0,900.0,True,False,True,0.0,0.0,4.0
2708,1640,True,5.0,240.0,True,False,True,36.0,0.0,3.0
2709,1640,True,5.0,450.0,True,False,True,0.0,0.0,4.0
2710,1640,True,3.0,250.0,True,False,True,0.0,2000.0,4.0
2711,1640,True,4.0,230.0,True,True,False,0.0,0.0,4.0
2712,1640,True,6.0,225.0,True,True,True,20.0,300.0,3.0
2713,1640,True,5.0,400.0,True,True,True,0.0,0.0,4.0
2714,1640,True,3.0,465.0,True,True,True,0.0,0.0,4.0
2715,1640,True,5.0,348.0,True,True,False,0.0,0.0,3.0
2716,1640,True,6.0,400.0,True,False,True,45.0,1500.0,3.0
2717,1640,True,6.0,600.0,False,True,True,0.0,0.0,3.0
2718,1640,True,5.0,600.0,False,True,True,0.0,0.0,4.0
2719,1640,True,6.0,530.0,True,False,True,0.0,1.0,4.0
2720,1640,True,6.0,530.0,True,False,True,0.0,1.0,4.0
2721,1640,True,5.0,650.0,True,False,True,100.0,1700.0,4.0
2722,1640,True,4.0,300.0,True,False,False,0.0,0.0,4.0
2723,1640,True,5.0,1130.0,True,False,True,0.0,1.0,4.0
2724,1640,True,3.0,155.0,True,False,True,20.0,0.0,3.0
2725,1640,True,6.0,950.0,False,True,True,0.0,0.0,4.0
2726,1640,False,2.0,69.0,False,True,False,0.0,0.0,2.0
2727,1640,False,3.0,98.0,True,False,True,10.0,0.0,2.0
2728,1640,False,2.0,167.0,True,False,True,13.0,0.0,0.0
2729,1640,False,1.0,55.0,False,False,False,0.0,0.0,2.0
2730,1640,False,1.0,38.0,True,False,True,17.0,0.0,0.0
2731,1640,False,3.0,146.0,True,False,True,18.0,0.0,0.0
2732,1640,False,2.0,88.0,True,False,False,0.0,0.0,2.0
2733,1650,True,4.0,215.0,True,True,True,0.0,0.0,3.0
2734,1650,True,3.0,137.0,True,False,False,0.0,0.0,3.0
2735,1650,True,4.0,220.0,True,True,True,0.0,0.0,4.0
2736,1650,True,4.0,460.0,True,False,True,24.0,0.0,3.0
2737,1650,True,5.0,380.0,True,False,True,80.0,1500.0,4.0
2738,1650,True,4.0,225.0,True,False,True,30.0,801.0,4.0
2739,1650,True,4.0,449.0,True,False,True,0.0,0.0,3.0
2740,1650,True,3.0,112.0,True,False,True,0.0,0.0,3.0
2741,1650,True,5.0,229.0,True,False,False,0.0,0.0,4.0
2742,1650,True,3.0,150.0,True,False,True,0.0,0.0,3.0
2743,1650,False,2.0,150.0,True,False,False,0.0,0.0,3.0
2744,1650,False,3.0,220.0,True,False,False,0.0,0.0,3.0
2745,1650,False,1.0,55.0,True,False,True,68.0,0.0,2.0
2746,1700,True,0.0,284.0,True,False,False,0.0,0.0,0.0
2747,1700,True,3.0,280.0,False,False,False,0.0,0.0,0.0
2748,1700,True,4.0,195.0,True,False,True,15.0,900.0,4.0
2749,1700,True,4.0,260.0,True,False,True,6.0,840.0,4.0
2750,1700,True,4.0,220.0,True,False,True,40.0,1100.0,4.0
2751,1700,True,4.0,340.0,True,False,True,86.0,0.0,3.0
2752,1700,True,2.0,130.0,True,False,False,0.0,0.0,3.0
2753,1700,True,3.0,170.0,True,False,True,18.0,350.0,3.0
2754,1700,True,7.0,262.0,True,False,True,19.0,0.0,4.0
2755,1700,False,1.0,93.0,True,True,False,0.0,0.0,2.0
2756,1700,False,2.0,105.0,True,True,True,11.0,0.0,2.0
2757,1700,False,2.0,110.0,True,False,True,9.0,0.0,2.0
2758,1700,False,4.0,200.0,True,True,True,50.0,0.0,3.0
2759,1700,False,2.0,98.0,True,False,True,10.0,14.0,2.0
2760,1700,False,1.0,74.0,True,False,True,13.0,0.0,0.0
2761,1700,False,1.0,104.0,True,False,True,6.0,0.0,2.0
2762,1700,False,1.0,74.0,False,False,True,0.0,0.0,2.0
2763,1731,True,4.0,224.0,True,False,True,35.0,0.0,4.0
2764,1731,True,4.0,153.0,True,True,True,11.0,60.0,3.0
2765,1731,False,2.0,75.0,True,False,True,1.0,0.0,2.0
2766,1731,False,2.0,70.0,True,False,True,2.0,0.0,2.0
2767,1731,False,3.0,100.0,True,False,True,1.0,0.0,3.0
2768,1731,False,2.0,98.0,True,False,True,13.0,0.0,2.0
2769,1731,False,2.0,80.0,True,False,True,8.0,0.0,2.0
2770,1731,False,2.0,140.0,True,False,False,0.0,0.0,0.0
2771,1731,False,2.0,75.0,True,False,True,18.0,0.0,2.0
2772,1731,False,2.0,70.0,True,False,True,10.0,0.0,2.0
2773,1731,False,3.0,110.0,True,False,True,8.0,0.0,2.0
2774,1745,True,3.0,220.0,True,False,True,0.0,0.0,0.0
2775,1745,True,2.0,175.0,True,False,True,0.0,296.0,3.0
2776,1745,True,4.0,157.0,True,False,True,0.0,131.0,3.0
2777,1745,True,3.0,172.0,True,False,False,0.0,0.0,4.0
2778,1745,True,4.0,312.0,True,True,True,0.0,0.0,3.0
2779,1745,True,3.0,160.0,True,False,False,0.0,0.0,3.0
2780,1745,True,3.0,218.0,True,False,True,0.0,0.0,3.0
2781,1745,True,4.0,292.0,True,False,True,0.0,0.0,3.0
2782,1745,True,3.0,155.0,True,False,True,0.0,0.0,4.0
2783,1745,False,2.0,75.0,True,False,False,0.0,0.0,3.0
2784,1745,False,2.0,130.0,False,False,True,0.0,0.0,2.0
2785,1745,False,2.0,90.0,False,False,True,0.0,0.0,2.0
2786,1745,False,2.0,75.0,True,False,False,0.0,0.0,3.0
2787,1780,True,5.0,330.0,True,False,True,38.0,78.0,0.0
2788,1780,True,4.0,400.0,True,False,False,0.0,0.0,3.0
2789,1780,True,3.0,160.0,True,True,True,35.0,250.0,4.0
2790,1780,True,3.0,200.0,True,False,True,10.0,0.0,3.0
2791,1780,True,5.0,230.0,True,False,True,19.0,0.0,4.0
2792,1780,True,5.0,850.0,True,False,True,80.0,2500.0,4.0
2793,1780,True,4.0,550.0,True,False,True,125.0,960.0,4.0
2794,1780,True,4.0,185.0,True,False,False,0.0,0.0,3.0
2795,1780,True,4.0,285.0,True,False,True,50.0,3000.0,0.0
2796,1780,True,3.0,250.0,True,False,True,20.0,0.0,3.0
2797,1780,True,4.0,200.0,True,False,True,10.0,420.0,3.0
2798,1780,True,4.0,162.0,True,False,True,14.0,50.0,3.0
2799,1780,False,2.0,100.0,True,False,True,13.0,0.0,2.0
2800,1780,False,3.0,150.0,True,False,False,0.0,0.0,3.0
2801,1780,False,2.0,130.0,True,False,True,1.0,0.0,3.0
2802,1780,False,3.0,120.0,True,False,True,32.0,0.0,2.0
2803,1785,True,5.0,270.0,True,False,True,0.0,0.0,0.0
2804,1785,True,4.0,195.0,True,False,True,25.0,30.0,3.0
2805,1785,True,4.0,311.0,True,False,True,0.0,0.0,3.0
2806,1785,True,3.0,140.0,True,False,True,20.0,0.0,4.0
2807,1785,True,3.0,140.0,True,True,True,0.0,0.0,3.0
2808,1785,True,3.0,135.0,True,False,True,45.0,45.0,3.0
2809,1785,True,2.0,125.0,True,False,False,0.0,0.0,3.0
2810,1785,True,3.0,143.0,True,False,True,0.0,0.0,3.0
2811,1785,True,4.0,150.0,False,False,False,0.0,0.0,3.0
2812,1785,False,2.0,70.0,True,False,True,13.0,0.0,0.0
2813,1785,False,3.0,130.0,True,True,True,12.0,0.0,3.0
2814,1785,False,2.0,109.0,True,False,True,10.0,0.0,2.0
2815,1785,False,2.0,90.0,True,False,True,3.0,0.0,2.0
2816,1785,False,2.0,90.0,False,False,True,18.0,0.0,2.0
2817,1785,False,1.0,60.0,True,False,True,6.0,0.0,2.0
2818,1785,False,2.0,90.0,True,False,True,5.0,0.0,3.0
2819,1790,True,2.0,232.0,True,False,True,43.0,145.0,3.0
2820,1790,True,4.0,265.0,True,False,False,0.0,0.0,3.0
2821,1790,True,4.0,161.0,True,False,False,0.0,0.0,3.0
2822,1790,True,4.0,256.0,True,False,True,0.0,0.0,3.0
2823,1790,True,4.0,220.0,True,False,True,29.0,721.0,3.0
2824,1790,True,3.0,182.0,True,False,True,0.0,430.0,3.0
2825,1790,True,3.0,200.0,True,False,True,0.0,210.0,3.0
2826,1790,True,2.0,122.0,True,False,True,2.0,0.0,3.0
2827,1790,True,2.0,100.0,True,False,False,0.0,0.0,3.0
2828,1790,False,3.0,130.0,True,False,True,14.0,0.0,3.0
2829,1790,False,2.0,110.0,True,False,True,5.0,0.0,2.0
2830,1800,True,3.0,210.0,True,False,True,5.0,36.0,0.0
2831,1800,True,3.0,240.0,True,False,True,120.0,0.0,3.0
2832,1800,True,2.0,75.0,True,False,False,0.0,0.0,3.0
2833,1800,True,3.0,140.0,True,False,True,0.0,0.0,3.0
2834,1800,True,3.0,130.0,True,False,True,15.0,0.0,3.0
2835,1800,True,3.0,180.0,True,True,True,0.0,170.0,3.0
2836,1800,True,3.0,186.0,True,False,True,16.0,0.0,3.0
2837,1800,True,6.0,228.0,True,False,True,4.0,34.0,3.0
2838,1800,True,4.0,135.0,True,False,False,0.0,41.0,3.0
2839,1800,False,3.0,136.0,True,False,True,20.0,0.0,2.0
2840,1800,False,2.0,94.0,True,False,True,11.0,0.0,2.0
2841,1800,False,1.0,52.0,True,False,True,4.0,0.0,2.0
2842,1800,False,2.0,104.0,True,False,True,12.0,0.0,2.0
2843,1800,False,2.0,112.0,True,False,True,1.0,0.0,3.0
2844,1800,False,4.0,239.0,True,False,False,0.0,0.0,2.0
2845,1800,False,3.0,150.0,True,False,False,0.0,0.0,3.0
2846,1800,False,3.0,103.0,True,False,True,9.0,0.0,2.0
2847,1800,False,1.0,56.0,True,False,False,0.0,0.0,2.0
2848,1800,False,2.0,85.0,True,False,True,4.0,0.0,2.0
2849,1800,False,2.0,98.0,True,False,True,12.0,0.0,2.0
2850,1800,False,1.0,70.0,True,False,True,8.0,0.0,2.0
2851,1800,False,1.0,55.0,True,False,False,0.0,0.0,2.0
2852,1800,False,3.0,155.0,True,False,False,0.0,0.0,2.0
2853,1800,False,2.0,78.0,True,False,True,17.0,0.0,2.0
2854,1800,False,2.0,113.0,True,False,True,14.0,0.0,2.0
2855,1800,False,1.0,75.0,True,False,True,11.0,0.0,0.0
2856,1800,False,3.0,129.0,False,False,True,6.0,0.0,2.0
2857,1800,False,3.0,95.0,False,False,True,7.0,0.0,2.0
2858,1800,False,3.0,123.0,True,False,True,3.0,19.0,3.0
2859,1800,False,3.0,123.0,True,False,True,3.0,13.0,3.0
2860,1800,False,3.0,124.0,True,False,True,3.0,60.0,3.0
2861,1800,False,2.0,99.0,False,False,True,0.0,0.0,0.0
2862,1800,False,3.0,140.0,True,False,True,10.0,0.0,3.0
2863,1800,False,3.0,167.0,True,False,True,0.0,0.0,0.0
2864,1840,True,3.0,160.0,True,False,False,0.0,0.0,3.0
2865,1840,True,2.0,155.0,True,False,True,0.0,56.0,3.0
2866,1840,True,3.0,165.0,True,False,True,35.0,0.0,3.0
2867,1840,True,3.0,126.0,True,False,True,0.0,0.0,3.0
2868,1840,True,7.0,150.0,False,False,True,0.0,0.0,0.0
2869,1840,False,2.0,85.0,False,False,True,0.0,0.0,2.0
2870,1840,False,2.0,102.0,False,False,True,0.0,0.0,2.0
2871,1840,False,2.0,120.0,False,False,True,0.0,0.0,2.0
2872,1840,False,2.0,119.0,False,False,True,0.0,0.0,2.0
2873,1840,False,2.0,115.0,False,False,True,0.0,0.0,2.0
2874,1840,False,2.0,106.0,False,False,True,0.0,0.0,2.0
2875,1840,False,3.0,143.0,False,False,True,0.0,0.0,2.0
2876,1840,False,2.0,106.0,False,False,True,0.0,0.0,2.0
2877,1840,False,2.0,95.0,False,False,True,0.0,0.0,2.0
2878,1840,False,2.0,102.0,False,False,True,0.0,0.0,2.0
2879,1840,False,1.0,87.0,False,False,True,0.0,0.0,2.0
2880,1840,False,2.0,100.0,False,False,True,0.0,0.0,2.0
2881,1840,False,2.0,103.0,False,False,True,0.0,0.0,2.0
2882,1840,False,2.0,115.0,False,False,True,0.0,0.0,2.0
2883,1840,False,3.0,165.0,False,False,True,0.0,0.0,2.0
2884,1840,False,3.0,145.0,False,False,True,0.0,0.0,2.0
2885,1850,True,5.0,320.0,True,True,True,15.0,400.0,4.0
2886,1850,True,3.0,154.0,True,False,True,0.0,0.0,3.0
2887,1850,True,5.0,437.0,True,False,False,0.0,0.0,4.0
2888,1850,True,4.0,437.0,True,False,True,0.0,0.0,3.0
2889,1850,True,3.0,150.0,True,False,True,0.0,0.0,3.0
2890,1850,True,2.0,310.0,True,False,False,0.0,0.0,3.0
2891,1850,False,3.0,185.0,True,False,True,8.0,0.0,3.0
2892,1850,False,2.0,136.0,True,False,True,4.0,0.0,3.0
2893,1850,False,1.0,29.0,False,False,False,0.0,0.0,0.0
2894,1850,False,1.0,34.0,False,False,False,0.0,0.0,0.0
2895,1850,False,1.0,34.0,False,False,False,0.0,0.0,0.0
2896,1850,False,2.0,50.0,True,False,False,0.0,0.0,0.0
2897,1850,False,2.0,111.0,True,False,True,0.0,0.0,3.0
2898,1850,False,1.0,32.0,True,False,True,3.0,0.0,0.0
2899,1930,True,3.0,160.0,True,False,False,0.0,0.0,0.0
2900,1930,True,4.0,257.0,True,True,True,36.0,795.0,4.0
2901,1930,True,2.0,100.0,True,False,True,6.0,36.0,3.0
2902,1930,True,3.0,265.0,True,False,True,0.0,0.0,3.0
2903,1930,True,5.0,275.0,True,False,True,94.0,0.0,3.0
2904,1930,True,5.0,205.0,True,False,True,0.0,38.0,3.0
2905,1930,False,3.0,220.0,True,False,False,0.0,0.0,3.0
2906,1930,False,1.0,75.0,True,False,True,28.0,0.0,2.0
2907,1930,False,3.0,144.0,True,False,True,18.0,0.0,2.0
2908,1930,False,3.0,129.0,True,False,True,18.0,0.0,2.0
2909,1930,False,1.0,83.0,True,False,False,0.0,86.0,2.0
2910,1930,False,3.0,220.0,True,False,False,0.0,0.0,3.0
2911,1932,True,3.0,151.0,True,False,True,15.0,75.0,3.0
2912,1932,True,4.0,228.0,True,False,True,0.0,0.0,4.0
2913,1932,False,1.0,100.0,True,False,True,40.0,0.0,0.0
2914,1932,False,0.0,55.0,True,False,True,6.0,0.0,2.0
2915,1932,False,3.0,82.0,True,False,True,17.0,0.0,2.0
2916,1932,False,2.0,106.0,True,False,True,15.0,0.0,2.0
2917,1932,False,3.0,130.0,True,False,True,9.0,0.0,2.0
2918,1932,False,2.0,85.0,True,False,True,0.0,0.0,2.0
2919,1932,False,0.0,35.0,True,False,True,0.0,12.0,2.0
2920,1932,False,0.0,36.0,True,False,True,6.0,0.0,2.0
2921,1932,False,2.0,115.0,True,False,True,20.0,0.0,3.0
2922,1932,False,0.0,40.0,True,False,True,4.0,0.0,2.0
2923,1933,True,4.0,204.0,True,False,True,10.0,200.0,4.0
2924,1933,True,6.0,340.0,True,False,True,35.0,500.0,4.0
2925,1933,True,3.0,209.0,True,True,False,0.0,150.0,3.0
2926,1933,True,4.0,255.0,True,False,True,0.0,1054.0,3.0
2927,1933,True,3.0,145.0,True,False,True,20.0,170.0,3.0
2928,1933,True,2.0,120.0,True,False,True,0.0,350.0,3.0
2929,1933,True,3.0,180.0,True,False,True,15.0,0.0,4.0
2930,1933,True,2.0,220.0,True,False,True,0.0,0.0,3.0
2931,1933,False,2.0,140.0,True,False,True,18.0,0.0,2.0
